Date,DJSI-US,food inflation index (cpi),D3,D4,D5,D6,Crude
2/3/2011,103.93,#N/A,#N/A,#N/A,#N/A,#N/A,101.69
2/4/2011,104.1,#N/A,#N/A,#N/A,#N/A,#N/A,99.43
2/7/2011,104.66,#N/A,#N/A,0.92,0.64,0.01,99.44
2/8/2011,105.06,#N/A,#N/A,#N/A,#N/A,#N/A,99.25
2/9/2011,104.82,#N/A,#N/A,#N/A,#N/A,#N/A,100.16
2/10/2011,104.47,#N/A,#N/A,#N/A,#N/A,#N/A,100.74
2/11/2011,104.81,#N/A,#N/A,#N/A,#N/A,#N/A,99.93
2/14/2011,104.88,#N/A,#N/A,0.93,0.57,0.01,103.12
2/15/2011,104.64,#N/A,#N/A,#N/A,#N/A,#N/A,102.48
2/16/2011,105.22,#N/A,#N/A,#N/A,#N/A,#N/A,102.78
2/17/2011,105.73,#N/A,#N/A,#N/A,#N/A,#N/A,103.45
2/18/2011,105.98,#N/A,#N/A,#N/A,#N/A,#N/A,102.2
2/21/2011,105.98,#N/A,#N/A,1.12,0.45,0.01,102.2
2/22/2011,104.31,#N/A,#N/A,#N/A,#N/A,#N/A,106.82
2/23/2011,103.46,#N/A,#N/A,#N/A,#N/A,#N/A,109.77
2/24/2011,103.2,#N/A,#N/A,#N/A,#N/A,#N/A,113.91
2/25/2011,104.02,#N/A,#N/A,#N/A,#N/A,#N/A,111.47
2/28/2011,104.72,#N/A,#N/A,0.86,0.54,0.01,112.27
3/1/2011,103.32,92.11,#N/A,#N/A,#N/A,#N/A,113.34
3/3/2011,104.83,#N/A,#N/A,#N/A,#N/A,#N/A,114.42
3/4/2011,103.99,#N/A,#N/A,#N/A,#N/A,#N/A,115.71
3/7/2011,103.2,#N/A,#N/A,0.93,0.47,0.01,116.58
3/8/2011,104,#N/A,#N/A,#N/A,#N/A,#N/A,112.32
3/9/2011,104.05,#N/A,#N/A,#N/A,#N/A,#N/A,115.19
3/10/2011,102.26,#N/A,#N/A,#N/A,#N/A,#N/A,114.07
3/11/2011,102.79,#N/A,#N/A,#N/A,#N/A,#N/A,114.07
3/14/2011,102.05,#N/A,#N/A,0.93,0.53,0.01,112.95
3/15/2011,100.84,#N/A,#N/A,#N/A,#N/A,#N/A,111.11
3/16/2011,98.86,#N/A,#N/A,#N/A,#N/A,#N/A,110.96
3/17/2011,100.18,#N/A,#N/A,#N/A,#N/A,#N/A,114.18
3/18/2011,100.6,#N/A,#N/A,#N/A,#N/A,#N/A,114.13
3/21/2011,102.1,#N/A,#N/A,0.81,0.51,0.03,114.92
3/22/2011,101.73,#N/A,#N/A,#N/A,#N/A,#N/A,115.63
3/23/2011,102.25,#N/A,#N/A,#N/A,#N/A,#N/A,115.65
3/24/2011,103.05,#N/A,#N/A,#N/A,#N/A,#N/A,115.41
3/25/2011,103.2,#N/A,#N/A,#N/A,#N/A,#N/A,115.45
3/28/2011,103.18,#N/A,#N/A,0.65,0.56,0.01,115.95
3/29/2011,103.96,#N/A,#N/A,#N/A,#N/A,#N/A,115.58
3/30/2011,104.71,#N/A,#N/A,#N/A,#N/A,#N/A,115.35
3/31/2011,104.46,#N/A,#N/A,#N/A,#N/A,#N/A,116.94
4/1/2011,104.95,92.45,#N/A,#N/A,#N/A,#N/A,118.63
4/4/2011,105.08,#N/A,#N/A,1.18,0.46,0.01,120.07
4/5/2011,105.2,#N/A,#N/A,#N/A,#N/A,#N/A,122.87
4/6/2011,105.57,#N/A,#N/A,#N/A,#N/A,#N/A,123.01
4/7/2011,105.39,#N/A,#N/A,#N/A,#N/A,#N/A,122.9
4/8/2011,105.03,#N/A,#N/A,#N/A,#N/A,#N/A,126.3
4/11/2011,104.76,#N/A,#N/A,1.14,0.53,0.01,126.46
4/13/2011,103.92,#N/A,#N/A,#N/A,#N/A,#N/A,122.7
4/15/2011,104.7,#N/A,#N/A,#N/A,#N/A,#N/A,124.63
4/18/2011,103.62,#N/A,#N/A,1.26,0.48,0.01,121.69
4/19/2011,104.26,#N/A,#N/A,#N/A,#N/A,#N/A,121.35
4/20/2011,105.8,#N/A,#N/A,#N/A,#N/A,#N/A,124.26
4/21/2011,106.33,#N/A,#N/A,#N/A,#N/A,#N/A,123.64
4/25/2011,106.09,#N/A,#N/A,1.01,0.51,0.01,123.64
4/26/2011,107.26,#N/A,#N/A,#N/A,#N/A,#N/A,124.55
4/27/2011,107.88,#N/A,#N/A,#N/A,#N/A,#N/A,124.94
4/28/2011,108.25,#N/A,#N/A,#N/A,#N/A,#N/A,126.59
4/29/2011,108.27,#N/A,#N/A,#N/A,#N/A,#N/A,126.59
5/2/2011,108.03,#N/A,#N/A,1.13,0.64,0.01,126.64
5/3/2011,107.92,#N/A,#N/A,#N/A,#N/A,#N/A,124.01
5/4/2011,107.36,#N/A,#N/A,#N/A,#N/A,#N/A,121.55
5/5/2011,106.36,#N/A,#N/A,#N/A,#N/A,#N/A,111.93
5/6/2011,106.73,#N/A,#N/A,#N/A,#N/A,#N/A,113.69
5/9/2011,107.02,#N/A,#N/A,1.2,0.75,0.01,113.21
5/10/2011,107.81,#N/A,#N/A,#N/A,#N/A,#N/A,117.82
5/11/2011,106.79,#N/A,#N/A,#N/A,#N/A,#N/A,115.66
5/12/2011,107.39,#N/A,#N/A,#N/A,#N/A,#N/A,112.87
5/13/2011,106.58,#N/A,#N/A,#N/A,#N/A,#N/A,113.08
5/16/2011,106.01,#N/A,#N/A,1.26,0.78,0.01,113.72
5/17/2011,105.7,#N/A,#N/A,#N/A,#N/A,#N/A,109.39
5/18/2011,106.5,#N/A,#N/A,#N/A,#N/A,#N/A,112.54
5/19/2011,106.69,#N/A,#N/A,#N/A,#N/A,#N/A,113.2
5/20/2011,105.95,#N/A,#N/A,#N/A,#N/A,#N/A,111.25
5/23/2011,104.73,#N/A,#N/A,1.14,0.64,0.01,110.13
5/24/2011,104.66,#N/A,#N/A,#N/A,#N/A,#N/A,112.52
5/25/2011,104.78,#N/A,#N/A,#N/A,#N/A,#N/A,114.47
5/26/2011,104.96,#N/A,#N/A,#N/A,#N/A,#N/A,115.06
5/27/2011,105.26,#N/A,#N/A,#N/A,#N/A,#N/A,114.85
5/30/2011,105.26,#N/A,#N/A,1.19,0.5,0.01,114.85
5/31/2011,106.29,#N/A,#N/A,#N/A,#N/A,#N/A,117.18
6/1/2011,104.12,93.03,#N/A,#N/A,#N/A,#N/A,116.15
6/2/2011,103.88,#N/A,#N/A,#N/A,#N/A,#N/A,114.3
6/3/2011,102.95,#N/A,#N/A,#N/A,#N/A,#N/A,115.09
6/6/2011,102.17,#N/A,#N/A,1.2,0.53,0.01,115.4
6/7/2011,102.03,#N/A,#N/A,#N/A,#N/A,#N/A,116.14
6/8/2011,101.76,#N/A,#N/A,#N/A,#N/A,#N/A,118.43
6/9/2011,102.54,#N/A,#N/A,#N/A,#N/A,#N/A,119.95
6/10/2011,101.22,#N/A,#N/A,#N/A,#N/A,#N/A,118.71
6/13/2011,101.39,#N/A,#N/A,1.18,0.55,0.01,120.49
6/14/2011,102.47,#N/A,#N/A,#N/A,#N/A,#N/A,120.35
6/15/2011,100.9,#N/A,#N/A,#N/A,#N/A,#N/A,114.67
6/16/2011,101.2,#N/A,#N/A,#N/A,#N/A,#N/A,114.69
6/17/2011,101.62,#N/A,#N/A,#N/A,#N/A,#N/A,113.74
6/20/2011,102.24,#N/A,#N/A,1.19,0.79,0.01,112.21
6/21/2011,103.35,#N/A,#N/A,#N/A,#N/A,#N/A,112.02
6/22/2011,102.83,#N/A,#N/A,#N/A,#N/A,#N/A,113.59
6/23/2011,102.4,#N/A,#N/A,#N/A,#N/A,#N/A,108.27
6/24/2011,101.33,#N/A,#N/A,#N/A,#N/A,#N/A,104.79
6/27/2011,102.22,#N/A,#N/A,1.17,0.6,0.01,104.57
6/28/2011,103.5,#N/A,#N/A,#N/A,#N/A,#N/A,107.57
6/29/2011,104.16,#N/A,#N/A,#N/A,#N/A,#N/A,111.49
6/30/2011,105.33,#N/A,#N/A,#N/A,#N/A,#N/A,111.71
7/1/2011,106.77,93.66,#N/A,#N/A,#N/A,#N/A,109.82
7/4/2011,106.77,#N/A,#N/A,1.3,0.59,0.01,109.82
7/5/2011,106.58,#N/A,#N/A,#N/A,#N/A,#N/A,113.21
7/6/2011,106.8,#N/A,#N/A,#N/A,#N/A,#N/A,113.55
7/7/2011,107.81,#N/A,#N/A,#N/A,#N/A,#N/A,117.4
7/8/2011,107.15,#N/A,#N/A,#N/A,#N/A,#N/A,117.4
7/11/2011,105.46,#N/A,#N/A,1.27,0.66,0.01,117.35
7/12/2011,104.96,#N/A,#N/A,#N/A,#N/A,#N/A,117.36
7/13/2011,105.29,#N/A,#N/A,#N/A,#N/A,#N/A,118.46
7/14/2011,104.88,#N/A,#N/A,#N/A,#N/A,#N/A,117.38
7/15/2011,105.15,#N/A,#N/A,#N/A,#N/A,#N/A,118.06
7/18/2011,104.32,#N/A,#N/A,1.28,0.8,0.01,117.05
7/19/2011,105.94,#N/A,#N/A,#N/A,#N/A,#N/A,118.18
7/20/2011,105.67,#N/A,#N/A,#N/A,#N/A,#N/A,118.52
7/21/2011,106.88,#N/A,#N/A,#N/A,#N/A,#N/A,118.25
7/22/2011,106.85,#N/A,#N/A,#N/A,#N/A,#N/A,118.99
7/25/2011,106.26,#N/A,#N/A,1.3,0.69,0.01,118.27
7/26/2011,105.72,#N/A,#N/A,#N/A,#N/A,#N/A,118.14
7/27/2011,103.79,#N/A,#N/A,#N/A,#N/A,#N/A,117.99
7/28/2011,103.5,#N/A,#N/A,#N/A,#N/A,#N/A,118.16
7/29/2011,102.73,#N/A,#N/A,#N/A,#N/A,#N/A,115.93
8/1/2011,102.46,94.21,#N/A,1.33,0.71,0.01,116.37
8/2/2011,100.24,#N/A,#N/A,#N/A,#N/A,#N/A,116.02
8/3/2011,100.68,#N/A,#N/A,#N/A,#N/A,#N/A,113.74
8/4/2011,96.29,#N/A,#N/A,#N/A,#N/A,#N/A,110.22
8/5/2011,96.63,#N/A,#N/A,#N/A,#N/A,#N/A,106.92
8/8/2011,91.01,#N/A,#N/A,1.37,0.85,0.03,103.06
8/9/2011,94.42,#N/A,#N/A,#N/A,#N/A,#N/A,103.63
8/10/2011,90.45,#N/A,#N/A,#N/A,#N/A,#N/A,103.84
8/11/2011,94.37,#N/A,#N/A,#N/A,#N/A,#N/A,107.82
8/12/2011,94.94,#N/A,#N/A,#N/A,#N/A,#N/A,108.17
8/16/2011,96.22,#N/A,#N/A,#N/A,#N/A,#N/A,109.69
8/17/2011,96.25,#N/A,#N/A,#N/A,#N/A,#N/A,111.37
8/18/2011,92.42,#N/A,#N/A,#N/A,#N/A,#N/A,108.36
8/19/2011,90.98,#N/A,#N/A,#N/A,#N/A,#N/A,109.37
8/22/2011,91.2,#N/A,#N/A,1.48,1.14,0.01,108.83
8/23/2011,93.85,#N/A,#N/A,#N/A,#N/A,#N/A,110.35
8/24/2011,94.97,#N/A,#N/A,#N/A,#N/A,#N/A,111.91
8/25/2011,93.53,#N/A,#N/A,#N/A,#N/A,#N/A,111.91
8/26/2011,94.6,#N/A,#N/A,#N/A,#N/A,#N/A,112.29
8/29/2011,96.96,#N/A,#N/A,1.46,0.84,0.01,112.29
8/30/2011,97.24,#N/A,#N/A,#N/A,#N/A,#N/A,115.59
9/2/2011,94.57,#N/A,#N/A,#N/A,#N/A,#N/A,115.92
9/5/2011,94.57,#N/A,#N/A,1.59,0.69,0.01,115.92
9/6/2011,93.75,#N/A,#N/A,#N/A,#N/A,#N/A,113.29
9/7/2011,95.99,#N/A,#N/A,#N/A,#N/A,#N/A,117.5
9/8/2011,95.19,#N/A,#N/A,#N/A,#N/A,#N/A,117.99
9/9/2011,92.73,#N/A,#N/A,#N/A,#N/A,#N/A,115.1
9/12/2011,93.22,#N/A,#N/A,1.59,0.63,0.01,114.75
9/13/2011,93.98,#N/A,#N/A,#N/A,#N/A,#N/A,114.08
9/14/2011,95.24,#N/A,#N/A,#N/A,#N/A,#N/A,113.1
9/15/2011,96.91,#N/A,#N/A,#N/A,#N/A,#N/A,116.71
9/16/2011,97.56,#N/A,#N/A,#N/A,#N/A,#N/A,116.26
9/19/2011,96.45,#N/A,#N/A,1.49,0.86,0.01,112.89
9/20/2011,96.35,#N/A,#N/A,#N/A,#N/A,#N/A,114.39
9/21/2011,93.68,#N/A,#N/A,#N/A,#N/A,#N/A,114.26
9/22/2011,90.74,#N/A,#N/A,#N/A,#N/A,#N/A,109.21
9/23/2011,91.37,#N/A,#N/A,#N/A,#N/A,#N/A,109.17
9/26/2011,93.45,#N/A,#N/A,1.4,0.69,0.01,107.9
9/27/2011,94.75,#N/A,#N/A,#N/A,#N/A,#N/A,109.54
9/28/2011,93.02,#N/A,#N/A,#N/A,#N/A,#N/A,108.52
9/29/2011,94.1,#N/A,#N/A,#N/A,#N/A,#N/A,107.08
9/30/2011,91.98,#N/A,#N/A,#N/A,#N/A,#N/A,105.42
10/3/2011,89.41,#N/A,#N/A,1.53,0.97,0.01,103.61
10/4/2011,91.16,#N/A,#N/A,#N/A,#N/A,#N/A,101.84
10/5/2011,92.64,#N/A,#N/A,#N/A,#N/A,#N/A,103.77
10/7/2011,93.79,#N/A,#N/A,#N/A,#N/A,#N/A,106.56
10/10/2011,96.63,#N/A,#N/A,1.61,0.72,0.01,109.49
10/11/2011,96.48,#N/A,#N/A,#N/A,#N/A,#N/A,109.22
10/12/2011,97.35,#N/A,#N/A,#N/A,#N/A,#N/A,112.44
10/13/2011,97.09,#N/A,#N/A,#N/A,#N/A,#N/A,112.45
10/14/2011,98.65,#N/A,#N/A,#N/A,#N/A,#N/A,114.33
10/17/2011,96.85,#N/A,#N/A,1.25,1.11,0.02,112.92
10/18/2011,98.59,#N/A,#N/A,#N/A,#N/A,#N/A,112.08
10/19/2011,97.77,#N/A,#N/A,#N/A,#N/A,#N/A,111.76
10/20/2011,98,#N/A,#N/A,#N/A,#N/A,#N/A,109
10/21/2011,99.7,#N/A,#N/A,#N/A,#N/A,#N/A,111.6
10/24/2011,100.71,#N/A,#N/A,1.42,0.89,0.01,111.67
10/25/2011,99.01,#N/A,#N/A,#N/A,#N/A,#N/A,112.11
10/26/2011,100.06,#N/A,#N/A,#N/A,#N/A,#N/A,110.43
10/28/2011,103.57,#N/A,#N/A,#N/A,#N/A,#N/A,110.01
10/31/2011,101.18,#N/A,#N/A,1.2,0.75,0.01,108.43
11/1/2011,98.23,94.59,#N/A,#N/A,#N/A,#N/A,106.97
11/2/2011,99.56,#N/A,#N/A,#N/A,#N/A,#N/A,110.82
11/3/2011,101.26,#N/A,#N/A,#N/A,#N/A,#N/A,110.76
11/4/2011,100.62,#N/A,#N/A,#N/A,#N/A,#N/A,112.22
11/8/2011,102.35,#N/A,#N/A,#N/A,#N/A,#N/A,115.61
11/9/2011,98.76,#N/A,#N/A,#N/A,#N/A,#N/A,115.29
11/11/2011,101.93,#N/A,#N/A,#N/A,#N/A,#N/A,114.43
11/14/2011,100.97,#N/A,#N/A,1.35,0.79,0.01,112.57
11/15/2011,101.33,#N/A,#N/A,#N/A,#N/A,#N/A,111.9
11/16/2011,99.67,#N/A,#N/A,#N/A,#N/A,#N/A,111.91
11/17/2011,98.1,#N/A,#N/A,#N/A,#N/A,#N/A,109.25
11/18/2011,97.98,#N/A,#N/A,#N/A,#N/A,#N/A,107.82
11/21/2011,96.13,#N/A,#N/A,1.44,0.65,0.01,105.98
11/22/2011,95.66,#N/A,#N/A,#N/A,#N/A,#N/A,107.77
11/23/2011,93.67,#N/A,#N/A,#N/A,#N/A,#N/A,106.83
11/24/2011,93.67,#N/A,#N/A,#N/A,#N/A,#N/A,106.83
11/25/2011,93.39,#N/A,#N/A,#N/A,#N/A,#N/A,106.08
11/28/2011,95.91,#N/A,#N/A,1.38,0.82,0.01,109.38
11/29/2011,96.26,#N/A,#N/A,#N/A,#N/A,#N/A,111.25
11/30/2011,100.58,#N/A,#N/A,#N/A,#N/A,#N/A,111.22
12/1/2011,100.29,94.88,#N/A,#N/A,#N/A,#N/A,108.83
12/2/2011,100.33,#N/A,#N/A,#N/A,#N/A,#N/A,109.59
12/5/2011,101.36,#N/A,#N/A,1.35,0.91,0.01,110.18
12/7/2011,101.98,#N/A,#N/A,#N/A,#N/A,#N/A,110.07
12/8/2011,99.77,#N/A,#N/A,#N/A,#N/A,#N/A,108.23
12/9/2011,101.46,#N/A,#N/A,#N/A,#N/A,#N/A,107.91
12/12/2011,99.87,#N/A,#N/A,0.91,0.96,0.01,107.82
12/13/2011,99.08,#N/A,#N/A,#N/A,#N/A,#N/A,109.25
12/14/2011,97.93,#N/A,#N/A,#N/A,#N/A,#N/A,105.72
12/15/2011,98.35,#N/A,#N/A,#N/A,#N/A,#N/A,104.52
12/16/2011,98.4,#N/A,#N/A,#N/A,#N/A,#N/A,104
12/19/2011,97.28,#N/A,#N/A,0.75,0.89,0.03,104.55
12/20/2011,99.92,#N/A,#N/A,#N/A,#N/A,#N/A,107.8
12/21/2011,100.12,#N/A,#N/A,#N/A,#N/A,#N/A,108
12/22/2011,100.96,#N/A,#N/A,#N/A,#N/A,#N/A,108.98
12/23/2011,101.98,#N/A,#N/A,#N/A,#N/A,#N/A,109.28
12/26/2011,101.98,#N/A,#N/A,1.31,0.89,0.01,109.28
12/27/2011,101.91,#N/A,#N/A,#N/A,#N/A,#N/A,109.28
12/28/2011,100.68,#N/A,#N/A,#N/A,#N/A,#N/A,107.54
12/29/2011,101.74,#N/A,#N/A,#N/A,#N/A,#N/A,106.89
12/30/2011,101.27,#N/A,#N/A,#N/A,#N/A,#N/A,108.09
1/2/2012,101.27,#N/A,#N/A,1.27,0.64,0.01,108.09
1/3/2012,102.71,#N/A,#N/A,#N/A,#N/A,#N/A,111.12
1/4/2012,102.83,#N/A,#N/A,#N/A,#N/A,#N/A,113.37
1/5/2012,102.81,#N/A,#N/A,#N/A,#N/A,#N/A,113.59
1/6/2012,102.44,#N/A,#N/A,#N/A,#N/A,#N/A,111.96
1/9/2012,102.82,#N/A,#N/A,1.3,0.9,0.01,111.07
1/10/2012,103.53,#N/A,#N/A,#N/A,#N/A,#N/A,113.3
1/11/2012,103.67,#N/A,#N/A,#N/A,#N/A,#N/A,111.66
1/12/2012,103.84,#N/A,#N/A,#N/A,#N/A,#N/A,112.97
1/13/2012,103.16,#N/A,#N/A,#N/A,#N/A,#N/A,109.88
1/16/2012,103.16,#N/A,#N/A,1.36,0.81,0.01,109.88
1/17/2012,103.39,#N/A,#N/A,#N/A,#N/A,#N/A,110.55
1/18/2012,104.46,#N/A,#N/A,#N/A,#N/A,#N/A,109.81
1/19/2012,105.02,#N/A,#N/A,#N/A,#N/A,#N/A,109.54
1/20/2012,105.45,#N/A,#N/A,#N/A,#N/A,#N/A,108.5
1/23/2012,105.28,#N/A,#N/A,0.17,0.83,0.01,109.46
1/24/2012,105.23,#N/A,#N/A,#N/A,#N/A,#N/A,108.38
1/25/2012,105.84,#N/A,#N/A,#N/A,#N/A,#N/A,108.48
1/27/2012,105.16,#N/A,#N/A,#N/A,#N/A,#N/A,110.5
1/30/2012,104.86,#N/A,#N/A,1.2,0.76,0.01,110.24
1/31/2012,104.77,#N/A,#N/A,#N/A,#N/A,#N/A,110.26
2/1/2012,105.62,95.35,#N/A,#N/A,#N/A,#N/A,111.96
2/2/2012,105.71,#N/A,#N/A,#N/A,#N/A,#N/A,110.96
2/3/2012,107.03,#N/A,#N/A,#N/A,#N/A,#N/A,112.56
2/6/2012,107.06,#N/A,#N/A,1.22,0.7,0.01,115.47
2/7/2012,107.23,#N/A,#N/A,#N/A,#N/A,#N/A,116.86
2/8/2012,107.44,#N/A,#N/A,#N/A,#N/A,#N/A,117.18
2/9/2012,107.25,#N/A,#N/A,#N/A,#N/A,#N/A,118.4
2/10/2012,106.44,#N/A,#N/A,#N/A,#N/A,#N/A,118.13
2/13/2012,106.98,#N/A,#N/A,1.28,0.69,0.01,118.73
2/14/2012,106.81,#N/A,#N/A,#N/A,#N/A,#N/A,118.3
2/15/2012,106.28,#N/A,#N/A,#N/A,#N/A,#N/A,120.25
2/16/2012,107.33,#N/A,#N/A,#N/A,#N/A,#N/A,121
2/17/2012,107.59,#N/A,#N/A,#N/A,#N/A,#N/A,120.69
2/21/2012,107.7,#N/A,#N/A,#N/A,#N/A,#N/A,120.85
2/22/2012,107.34,#N/A,#N/A,#N/A,#N/A,#N/A,123.07
2/23/2012,107.76,#N/A,#N/A,#N/A,#N/A,#N/A,124.53
2/24/2012,107.78,#N/A,#N/A,#N/A,#N/A,#N/A,124.89
2/27/2012,107.84,#N/A,#N/A,1.32,0.71,0.01,126.46
2/28/2012,108.23,#N/A,#N/A,#N/A,#N/A,#N/A,124.02
2/29/2012,107.55,#N/A,#N/A,#N/A,#N/A,#N/A,122.23
3/1/2012,108.03,95.45,#N/A,#N/A,#N/A,#N/A,125.76
3/2/2012,107.85,#N/A,#N/A,#N/A,#N/A,#N/A,125.93
3/5/2012,107.49,#N/A,#N/A,1.31,0.71,0.01,126.68
3/6/2012,105.88,#N/A,#N/A,#N/A,#N/A,#N/A,125.03
3/7/2012,106.52,#N/A,#N/A,#N/A,#N/A,#N/A,125.37
3/9/2012,107.8,#N/A,#N/A,#N/A,#N/A,#N/A,128.08
3/12/2012,107.93,#N/A,#N/A,1.26,0.73,0.02,127.27
3/13/2012,109.56,#N/A,#N/A,#N/A,#N/A,#N/A,128.14
3/14/2012,109.15,#N/A,#N/A,#N/A,#N/A,#N/A,126.98
3/15/2012,109.82,#N/A,#N/A,#N/A,#N/A,#N/A,123.63
3/16/2012,109.85,#N/A,#N/A,#N/A,#N/A,#N/A,125.09
3/19/2012,110.17,#N/A,#N/A,1.24,0.71,0.01,125.76
3/20/2012,109.79,#N/A,#N/A,#N/A,#N/A,#N/A,124.38
3/21/2012,109.51,#N/A,#N/A,#N/A,#N/A,#N/A,123.89
3/22/2012,108.71,#N/A,#N/A,#N/A,#N/A,#N/A,122.49
3/23/2012,109.02,#N/A,#N/A,#N/A,#N/A,#N/A,125.21
3/26/2012,110.32,#N/A,#N/A,1.26,0.68,0.01,125.85
3/27/2012,109.89,#N/A,#N/A,#N/A,#N/A,#N/A,125.25
3/28/2012,109.18,#N/A,#N/A,#N/A,#N/A,#N/A,124.41
3/29/2012,109.25,#N/A,#N/A,#N/A,#N/A,#N/A,123.23
3/30/2012,109.77,#N/A,#N/A,#N/A,#N/A,#N/A,123.41
4/2/2012,110.37,#N/A,#N/A,1.23,0.68,0.02,124.44
4/3/2012,109.85,#N/A,#N/A,#N/A,#N/A,#N/A,124.44
4/4/2012,108.85,#N/A,#N/A,#N/A,#N/A,#N/A,123.04
4/9/2012,107.23,#N/A,#N/A,1.24,0.73,0.01,123.58
4/10/2012,105.5,#N/A,#N/A,#N/A,#N/A,#N/A,121.89
4/11/2012,106.3,#N/A,#N/A,#N/A,#N/A,#N/A,120.41
4/12/2012,107.74,#N/A,#N/A,#N/A,#N/A,#N/A,120.57
4/13/2012,106.48,#N/A,#N/A,#N/A,#N/A,#N/A,120.62
4/16/2012,106.72,#N/A,#N/A,1.21,0.7,0.02,118.23
4/17/2012,108.22,#N/A,#N/A,#N/A,#N/A,#N/A,117.41
4/18/2012,107.61,#N/A,#N/A,#N/A,#N/A,#N/A,115.18
4/19/2012,107.09,#N/A,#N/A,#N/A,#N/A,#N/A,117
4/20/2012,107.44,#N/A,#N/A,#N/A,#N/A,#N/A,118.08
4/23/2012,106.45,#N/A,#N/A,1.25,0.75,0.01,116.66
4/24/2012,107.04,#N/A,#N/A,#N/A,#N/A,#N/A,117.74
4/25/2012,107.87,#N/A,#N/A,#N/A,#N/A,#N/A,117.45
4/26/2012,108.66,#N/A,#N/A,#N/A,#N/A,#N/A,119.33
4/27/2012,108.74,#N/A,#N/A,#N/A,#N/A,#N/A,119.3
4/30/2012,108.58,#N/A,#N/A,1.21,0.67,0.01,118.66
5/2/2012,108.92,#N/A,#N/A,#N/A,#N/A,#N/A,117.57
5/3/2012,108.23,#N/A,#N/A,#N/A,#N/A,#N/A,115.91
5/4/2012,106.63,#N/A,#N/A,#N/A,#N/A,#N/A,111.66
5/7/2012,106.57,#N/A,#N/A,1.32,0.7,0.01,111.66
5/8/2012,106.12,#N/A,#N/A,#N/A,#N/A,#N/A,110.48
5/9/2012,105.34,#N/A,#N/A,#N/A,#N/A,#N/A,111.89
5/10/2012,105.45,#N/A,#N/A,#N/A,#N/A,#N/A,112.24
5/11/2012,105.15,#N/A,#N/A,#N/A,#N/A,#N/A,112.5
5/14/2012,104.19,#N/A,#N/A,1.35,0.72,0.01,110.79
5/15/2012,103.62,#N/A,#N/A,#N/A,#N/A,#N/A,111.4
5/16/2012,103.36,#N/A,#N/A,#N/A,#N/A,#N/A,109.8
5/17/2012,102.28,#N/A,#N/A,#N/A,#N/A,#N/A,109.31
5/18/2012,101.62,#N/A,#N/A,#N/A,#N/A,#N/A,108.03
5/21/2012,102.79,#N/A,#N/A,1.35,0.76,0.01,109.02
5/22/2012,102.82,#N/A,#N/A,#N/A,#N/A,#N/A,109.76
5/23/2012,102.6,#N/A,#N/A,#N/A,#N/A,#N/A,106.88
5/24/2012,102.79,#N/A,#N/A,#N/A,#N/A,#N/A,107.2
5/25/2012,102.57,#N/A,#N/A,#N/A,#N/A,#N/A,107.86
5/28/2012,102.57,#N/A,#N/A,1.34,0.78,0.02,107.86
5/29/2012,103.68,#N/A,#N/A,#N/A,#N/A,#N/A,107.55
5/30/2012,102.21,#N/A,#N/A,#N/A,#N/A,#N/A,103.85
5/31/2012,102.05,#N/A,#N/A,#N/A,#N/A,#N/A,103.86
6/1/2012,99.92,95.49,#N/A,#N/A,#N/A,#N/A,98.63
6/4/2012,99.82,#N/A,#N/A,1.3,0.71,0.02,97.74
6/5/2012,100.28,#N/A,#N/A,#N/A,#N/A,#N/A,98.65
6/6/2012,102.51,#N/A,#N/A,#N/A,#N/A,#N/A,101.14
6/7/2012,102.64,#N/A,#N/A,#N/A,#N/A,#N/A,100.05
6/8/2012,103.36,#N/A,#N/A,#N/A,#N/A,#N/A,97.57
6/11/2012,102.26,#N/A,#N/A,0.54,0.81,0.02,98.6
6/12/2012,103.46,#N/A,#N/A,#N/A,#N/A,#N/A,96.59
6/13/2012,102.89,#N/A,#N/A,#N/A,#N/A,#N/A,97.29
6/14/2012,104.19,#N/A,#N/A,#N/A,#N/A,#N/A,96.46
6/15/2012,105.15,#N/A,#N/A,#N/A,#N/A,#N/A,97.13
6/18/2012,105.03,#N/A,#N/A,1.1,0.86,0.02,95.21
6/19/2012,105.75,#N/A,#N/A,#N/A,#N/A,#N/A,95.14
6/20/2012,105.43,#N/A,#N/A,#N/A,#N/A,#N/A,93.5
6/21/2012,103.24,#N/A,#N/A,#N/A,#N/A,#N/A,89.22
6/22/2012,103.81,#N/A,#N/A,#N/A,#N/A,#N/A,89.22
6/25/2012,102.32,#N/A,#N/A,1.22,0.75,0.01,88.69
6/26/2012,102.63,#N/A,#N/A,#N/A,#N/A,#N/A,90.19
6/27/2012,103.48,#N/A,#N/A,#N/A,#N/A,#N/A,92.06
6/28/2012,103.44,#N/A,#N/A,#N/A,#N/A,#N/A,91.02
6/29/2012,105.75,#N/A,#N/A,#N/A,#N/A,#N/A,94.17
7/2/2012,105.8,#N/A,#N/A,1.15,0.75,0.01,95.28
7/3/2012,106.36,#N/A,#N/A,#N/A,#N/A,#N/A,99.89
7/4/2012,106.36,#N/A,#N/A,#N/A,#N/A,#N/A,99.89
7/5/2012,105.76,#N/A,#N/A,#N/A,#N/A,#N/A,101.54
7/6/2012,104.69,#N/A,#N/A,#N/A,#N/A,#N/A,98.5
7/9/2012,104.51,#N/A,#N/A,1.1,0.75,0.01,99.94
